Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,
399517106,-38.19229723,0.01231360275,171.9733649,-548.0266351,-0.1049777269,0.987986735,-4.89970048,-4.89970048,-0.109204251,0.987506101,-4.494111508,-4.494111508,-40.23471664,0.009733390957,-178.3569022,-538.3569022,
400004887,-38.28377381,0.01218460092,171.1719631,-548.8280369,-0.1042003036,0.9880751679,-4.904797573,-4.904797573,-0.1098680816,0.9874306324,-4.494104075,-4.494104075,-40.26658757,0.0096977419,-179.4847914,-539.4847914,
400492668,-38.33991175,0.01210610433,170.5201166,-549.4798834,-0.1047763037,0.9880096464,-4.911832296,-4.911832296,-0.1097206823,0.9874473892,-4.506932079,-4.506932079,-40.37341001,0.009579205711,179.3025333,-540.6974667,
400980449,-38.39017218,0.0120362553,169.4454469,-550.5545531,-0.1051505275,0.9879670798,-4.924075021,-4.924075021,-0.1083569737,0.9876024333,-4.494633211,-4.494633211,-40.40349465,0.009546084347,177.8481357,-542.1518643,
401468230,-38.50139647,0.01188311162,168.5480302,-551.4519698,-0.1044878301,0.9880424604,-4.910313503,-4.910313503,-0.1103887893,0.987371439,-4.509469912,-4.509469912,-40.51333938,0.009426121444,176.3418855,-543.6581145,
401956011,-38.5365968,0.01183505172,167.7971203,-552.2028797,-0.1066230856,0.9877995995,-4.923407426,-4.923407426,-0.1111514751,0.9872847442,-4.513745078,-4.513745078,-40.55993679,0.009375688302,174.5850954,-545.4149046,
402443792,-38.61019804,0.01173518926,166.665721,-553.334279,-0.1053007053,0.9879499981,-4.933275956,-4.933275956,-0.1118827599,0.987201626,-4.527837697,-4.527837697,-40.63052319,0.009299804961,173.6996143,-546.3003857,
402931573,-38.66347966,0.01166342274,166.0357754,-553.9642246,-0.1064057159,0.9878243201,-4.939132824,-4.939132824,-0.1114267738,0.9872534528,-4.53254149,-4.53254149,-40.74446742,0.009178603912,172.1804968,-547.8195032,
403419354,-38.75982923,0.01153475935,165.0253498,-554.9746502,-0.1070248561,0.9877539093,-4.941038574,-4.941038574,-0.1112348343,0.9872752692,-4.542539325,-4.542539325,-40.79285274,0.009127616048,170.7854244,-549.2145756,
403907135,-38.77978951,0.01150828277,163.9062059,-556.0937941,-0.1052950536,0.9879506409,-4.932004371,-4.932004371,-0.112028296,0.9871850851,-4.530883973,-4.530883973,-40.9384066,0.008975934397,169.0127983,-550.9872017,
404394916,-38.88377143,0.01137133434,162.77532,-557.22468,-0.1047940651,0.988007626,-4.929872336,-4.929872336,-0.1113853975,0.9872581557,-4.54801619,-4.54801619,-41.02044447,0.008891556169,167.5902941,-552.4097059,
404882697,-39.00515116,0.01121353239,161.772536,-558.227464,-0.1061301451,0.9878556605,-4.949820398,-4.949820398,-0.1131723393,0.9870550687,-4.562748028,-4.562748028,-41.06830894,0.008842693111,166.2176876,-553.7823124,
405370478,-39.0637503,0.01113813519,161.015613,-558.984387,-0.1049461716,0.9879903243,-4.962760293,-4.962760293,-0.1128208094,0.987095017,-4.57024299,-4.57024299,-41.17691816,0.008732811624,165.1797692,-554.8202308,
405858260,-39.12796705,0.01105609209,159.7837798,-560.2162202,-0.1069101912,0.987766949,-4.965815758,-4.965815758,-0.1127165831,0.9871068617,-4.578987042,-4.578987042,-41.24429958,0.008665328292,163.3834266,-556.6165734,
406346041,-39.17727123,0.01099351159,158.8447671,-561.1552329,-0.1047728807,0.9880100357,-4.976249739,-4.976249739,-0.1125215557,0.9871290258,-4.583226345,-4.583226345,-41.31087546,0.008599163911,161.7173964,-558.2826036,
406833822,-39.33467495,0.01079608394,157.8027935,-562.1972065,-0.1043565927,0.9880573892,-4.983485345,-4.983485345,-0.1122190355,0.9871634071,-4.592828294,-4.592828294,-41.36605546,0.008544708014,160.7351571,-559.2648429,
407321603,-39.42710906,0.01068180258,156.6385402,-563.3614598,-0.1054711161,0.9879306154,-4.993618174,-4.993618174,-0.1125172519,0.9871295149,-4.598966413,-4.598966413,-41.44197204,0.008470350817,159.2004763,-560.7995237,
407809384,-39.50217084,0.01058989022,155.3323318,-564.6676682,-0.1050399478,0.9879796576,-4.984264047,-4.984264047,-0.1135308436,0.9870143295,-4.614653806,-4.614653806,-41.53583122,0.008379313498,157.1636036,-562.8363964,
408297165,-39.63729603,0.0104264196,154.1485493,-565.8514507,-0.1034069787,0.9881654177,-5.005016846,-5.005016846,-0.1134405441,0.9870245907,-4.608995242,-4.608995242,-41.59933767,0.008318271985,156.137201,-563.862799,
408784946,-39.72921088,0.01031666802,153.5312018,-566.4687982,-0.1059091453,0.9878807954,-5.029177672,-5.029177672,-0.1119869089,0.9871897889,-4.633440869,-4.633440869,-41.67904294,0.008242289284,154.5572499,-565.4427501,
409272727,-39.79795042,0.01023534484,152.3064534,-567.6935466,-0.1030987491,0.9882004846,-5.042422682,-5.042422682,-0.11254352,0.9871265296,-4.644307556,-4.644307556,-41.71315445,0.008209983369,152.72713,-567.27287,
409760508,-39.85038607,0.01017374145,150.9357092,-569.0642908,-0.1016855677,0.9883612765,-5.032732488,-5.032732488,-0.1121624534,0.9871698377,-4.650183162,-4.650183162,-41.72384594,0.008199883895,151.5004276,-568.4995724,
410248289,-39.93169349,0.0100789508,150.0415811,-569.9584189,-0.1042049254,0.9880746421,-5.046873323,-5.046873323,-0.1113301336,0.9872644372,-4.651498697,-4.651498697,-41.77968059,0.008147342439,150.558368,-569.441632,
410736070,-40.02717698,0.009968760245,148.6370396,-571.3629604,-0.1055743773,0.9879188706,-5.034324652,-5.034324652,-0.1125980131,0.9871203367,-4.651555552,-4.651555552,-41.8136413,0.008115549573,148.7933278,-571.2066722,
411223851,-40.07312828,0.009916161374,147.4525131,-572.5474869,-0.1045039905,0.9880406222,-5.047720734,-5.047720734,-0.1129845341,0.9870764109,-4.66930495,-4.66930495,-41.88141465,0.008052472821,147.6337013,-572.3662987,
411711632,-40.19449657,0.009778566004,146.2596957,-573.7403043,-0.1041634618,0.9880793589,-5.051171743,-5.051171743,-0.11320046,0.9870518731,-4.676998769,-4.676998769,-41.87186439,0.008061331499,145.9714988,-574.0285012,
412199413,-40.29537973,0.009665648858,144.8444385,-575.1555615,-0.1021632901,0.9883069183,-5.063068199,-5.063068199,-0.1134002944,0.9870291645,-4.685664408,-4.685664408,-41.9582901,0.007981517959,145.1994182,-574.8005818,
412687194,-40.4167418,0.009531536378,143.5376228,-576.4623772,-0.1034098471,0.9881650914,-5.050942079,-5.050942079,-0.1131686507,0.9870554879,-4.68490286,-4.68490286,-41.9988509,0.007944333276,143.3600892,-576.6399108,
413174975,-40.47529207,0.009467501804,142.0875579,-577.9124421,-0.101356656,0.9883987038,-5.08628969,-5.08628969,-0.1134177314,0.987027183,-4.687625889,-4.687625889,-42.03008799,0.00791581436,142.2249649,-577.7750351,
413662756,-40.5254437,0.009412994714,141.1800415,-578.8199585,-0.1018344276,0.988344338,-5.099776745,-5.099776745,-0.1134867969,0.9870193347,-4.718335483,-4.718335483,-42.04004828,0.00790674233,141.2402149,-578.7597851,
414150537,-40.58361483,0.009350164644,139.718873,-580.281127,-0.1019293853,0.988333533,-5.084207956,-5.084207956,-0.1134771831,0.9870204272,-4.721033885,-4.721033885,-42.08694605,0.007864166462,139.9775333,-580.0224667,
414638318,-40.74757631,0.009175319252,138.5013199,-581.4986801,-0.1007897616,0.9884632149,-5.113901286,-5.113901286,-0.1135312423,0.9870142842,-4.719128929,-4.719128929,-42.10446988,0.007848316457,138.6239254,-581.3760746,
415126099,-40.84940999,0.00906837562,137.2498881,-582.7501119,-0.1036066338,0.9881427039,-5.115490835,-5.115490835,-0.1140434523,0.9869560813,-4.729709806,-4.729709806,-42.13186345,0.007823603418,137.5838013,-582.4161987,
415613880,-40.90430682,0.009011242124,135.3720254,-584.6279746,-0.100288442,0.9885202672,-5.119454536,-5.119454536,-0.1138184982,0.9869816426,-4.737079263,-4.737079263,-42.19148303,0.007770086407,136.4012009,-583.5987991,
416101661,-41.09958542,0.008810909269,133.0210893,-586.9789107,-0.1018019609,0.9883480323,-5.135510528,-5.135510528,-0.1146140184,0.9868912515,-4.753607089,-4.753607089,-42.20981589,0.007753703782,135.516048,-584.483952,
416589442,-41.26668505,0.008643024573,131.3755815,-588.6244185,-0.1037300589,0.9881286626,-5.169229673,-5.169229673,-0.1134780734,0.987020326,-4.758368689,-4.758368689,-42.26500695,0.007704592123,134.2201222,-585.7798778,
417077223,-41.36489455,0.008545850133,130.6457647,-589.3542353,-0.1030199215,0.988209453,-5.186929369,-5.186929369,-0.1134958706,0.9870183036,-4.772361769,-4.772361769,-42.36174995,0.007619254889,132.8813648,-587.1186352,
417565004,-41.46807587,0.008444932959,129.1362348,-590.8637652,-0.1036003549,0.9881434182,-5.197267819,-5.197267819,-0.1134215668,0.9870267472,-4.790215918,-4.790215918,-42.3869373,0.00759719257,132.0891209,-587.9108791,
418052785,-41.61076356,0.008307336875,128.1558727,-591.8441273,-0.09972533848,0.9885843548,-5.191437103,-5.191437103,-0.1121986629,0.9871657224,-4.792021756,-4.792021756,-42.56461223,0.007443366246,130.6533718,-589.3466282,
418540566,-41.64305829,0.008276506977,127.0898096,-592.9101904,-0.1038769675,0.9881119501,-5.200388038,-5.200388038,-0.1130320328,0.9870710131,-4.811527184,-4.811527184,-42.61979065,0.007396231017,129.7233961,-590.2766039,
419028347,-41.75333184,0.008172095022,125.9286689,-594.0713311,-0.103663877,0.9881361917,-5.217691641,-5.217691641,-0.1144907085,0.986905262,-4.837576397,-4.837576397,-42.67523256,0.00734917133,129.0678597,-590.9321403,
419516129,-41.85431832,0.008077632377,125.1556471,-594.8443529,-0.1007261233,0.988470457,-5.223611058,-5.223611058,-0.1125140768,0.9871298758,-4.830307878,-4.830307878,-42.74695642,0.007288735304,128.2924868,-591.7075132,
420003910,-41.96027991,0.007979689715,123.9077895,-596.0922105,-0.1018760265,0.9883396045,-5.246276364,-5.246276364,-0.11332551,0.9870376627,-4.860994248,-4.860994248,-42.8514654,0.007201562432,127.3734168,-592.6265832,
420491691,-42.09776868,0.0078543738,123.0817642,-596.9182358,-0.1014058654,0.9883931041,-5.257883458,-5.257883458,-0.1122448196,0.9871604767,-4.872940321,-4.872940321,-42.92136402,0.007143841314,126.5170097,-593.4829903,
420979472,-42.2351862,0.007731089308,121.8114631,-598.1885369,-0.1008887239,0.9884519529,-5.259640467,-5.259640467,-0.113766765,0.9869875211,-4.881197394,-4.881197394,-43.07102563,0.00702180425,125.4091349,-594.5908651,
421467253,-42.39354739,0.007591413193,121.2300429,-598.7699571,-0.09924188435,0.9886393806,-5.278938493,-5.278938493,-0.113693605,0.9869958344,-4.901902143,-4.901902143,-43.21633311,0.006905312614,124.6961668,-595.3038332,
421955034,-42.50324105,0.007496144459,119.6214798,-600.3785202,-0.1009459942,0.9884454356,-5.285152651,-5.285152651,-0.1128703767,0.987089384,-4.894331741,-4.894331741,-43.4245662,0.006741735195,123.3452419,-596.6547581,
422442815,-42.6422741,0.007377110609,119.0296461,-600.9703539,-0.1017615443,0.9883526312,-5.271967346,-5.271967346,-0.1134867339,0.9870193419,-4.901894461,-4.901894461,-43.49877424,0.006684382415,122.2265721,-597.7734279,
422930596,-42.75667385,0.007280585517,117.9178501,-602.0821499,-0.1005944892,0.9884854373,-5.269230205,-5.269230205,-0.1144953498,0.9869047347,-4.917916238,-4.917916238,-43.56578804,0.006633009175,121.6631939,-598.3368061,
423418377,-42.9121436,0.007151428817,116.8028568,-603.1971432,-0.09999019227,0.9885542109,-5.279563013,-5.279563013,-0.1138124506,0.9869823298,-4.918028756,-4.918028756,-43.72126473,0.006515335187,120.7689632,-599.2310368,
423906158,-43.09041317,0.007006148553,116.0404147,-603.9595853,-0.1018988773,0.9883370044,-5.299858746,-5.299858746,-0.1141153739,0.9869479091,-4.929031546,-4.929031546,-43.99318073,0.006314529022,119.832939,-600.167061,
424393939,-43.29187328,0.006845518302,114.9048157,-605.0951843,-0.09792889615,0.988788838,-5.295420213,-5.295420213,-0.1144518837,0.9869096734,-4.943954416,-4.943954416,-44.00266593,0.006307637166,119.7115452,-600.2884548,
424881720,-43.44473926,0.006726095618,114.5756844,-605.4243156,-0.09830485368,0.9887460404,-5.304903125,-5.304903125,-0.1146645982,0.9868855046,-4.951185483,-4.951185483,-44.22304526,0.006149612306,118.2427715,-601.7572285,
425369501,-43.53835997,0.006653987817,113.3992872,-606.6007128,-0.1002350515,0.9885263435,-5.29005433,-5.29005433,-0.112193469,0.9871663127,-4.972945244,-4.972945244,-44.37840854,0.006040592973,117.9117385,-602.0882615,
425857282,-43.78124605,0.006470497851,113.4261138,-606.5738862,-0.09803929353,0.9887762706,-5.320612528,-5.320612528,-0.1122764779,0.9871568787,-4.967904745,-4.967904745,-44.5527494,0.005920556502,117.5587213,-602.4412787,
426345063,-43.91457847,0.006371931182,112.5117461,-607.4882539,-0.09939947235,0.9886214439,-5.30934894,-5.30934894,-0.113211036,0.9870506713,-4.984920062,-4.984920062,-44.59241085,0.005893583725,116.6033439,-603.3966561,
426832844,-44.08922673,0.006245089452,112.3384018,-607.6615982,-0.09877500395,0.988692523,-5.311677107,-5.311677107,-0.1137973343,0.9869840475,-5.003303964,-5.003303964,-44.81087956,0.005747196181,116.3863888,-603.6136112,
427320625,-44.20961472,0.006159128483,111.5148481,-608.4851519,-0.09819240715,0.9887588407,-5.317771156,-5.317771156,-0.1129769411,0.9870772738,-5.018258358,-5.018258358,-45.0313202,0.005603172462,115.9769364,-604.0230636,
427808406,-44.53998495,0.005929263516,111.1099212,-608.8900788,-0.0980815779,0.988771457,-5.311045139,-5.311045139,-0.1119334508,0.9871958647,-5.037763674,-5.037763674,-45.23849644,0.005471106615,115.9380239,-604.0619761,
428296187,-44.61606161,0.005877557947,109.9601856,-610.0398144,-0.09805381203,0.9887746178,-5.325997353,-5.325997353,-0.1125594214,0.9871247225,-5.044583445,-5.044583445,-45.52772565,0.00529192545,114.9511,-605.0489,
428783968,-44.97009063,0.005642810532,109.9602975,-610.0397025,-0.09857444015,0.9887153529,-5.344842021,-5.344842021,-0.1122209957,0.9871631843,-5.036997892,-5.036997892,-45.73163091,0.005169141904,114.6653093,-605.3346907,
429271749,-45.24365136,0.005467860578,109.544092,-610.455908,-0.09731475907,0.9888587529,-5.344050299,-5.344050299,-0.1118675723,0.9872033521,-5.064669027,-5.064669027,-46.00640588,0.005008177423,114.0577781,-605.9422219,
429759530,-45.3901294,0.005376424236,109.8941141,-610.1058859,-0.09695712046,0.9888994696,-5.337493347,-5.337493347,-0.1140179711,0.9869589767,-5.065873812,-5.065873812,-46.33808534,0.004820540468,112.9055961,-607.0944039,
430247311,-45.53527193,0.005287329835,109.3669525,-610.6330475,-0.09605330078,0.989002376,-5.345142543,-5.345142543,-0.1104140688,0.9873685653,-5.068824894,-5.068824894,-46.69169587,0.004628232914,112.4388176,-607.5611824,
430735092,-45.87177588,0.005086408147,108.8571969,-611.1428031,-0.09701390699,0.9888930045,-5.358772604,-5.358772604,-0.1105748329,0.9873502907,-5.08410003,-5.08410003,-46.76168027,0.004591091901,112.7191172,-607.2808828,
431222873,-45.93037891,0.005052206049,108.2238766,-611.7761234,-0.09541754194,0.9890747681,-5.371896924,-5.371896924,-0.1099154465,0.9874252479,-5.104960941,-5.104960941,-47.09859734,0.004416417612,112.6485194,-607.3514806,
431710654,-46.23519398,0.004877983211,108.5062486,-611.4937514,-0.09727744695,0.9888630007,-5.361687386,-5.361687386,-0.1112255739,0.9872763218,-5.109631779,-5.109631779,-47.44910892,0.004241744977,112.2651692,-607.7348308,
432198435,-46.60491732,0.004674704186,107.9743074,-612.0256926,-0.09733195601,0.9888567951,-5.400770369,-5.400770369,-0.112411495,0.987141534,-5.100475073,-5.100475073,-47.74207886,0.004101059374,112.495682,-607.504318,
432686217,-46.85208386,0.00454355518,108.2032475,-611.7967525,-0.09728438115,0.9888622113,-5.413787567,-5.413787567,-0.1098828931,0.9874289486,-5.105759361,-5.105759361,-48.14983661,0.003912984877,111.9939072,-608.0060928,
433173998,-47.00984592,0.004461775394,107.8675989,-612.1324011,-0.09701480008,0.9888929028,-5.393393564,-5.393393564,-0.1120786449,0.9871793628,-5.104137077,-5.104137077,-48.52363305,0.00374816195,111.9835085,-608.0164915,
433661779,-47.26345807,0.004333383212,108.1284221,-611.8715779,-0.09908878407,0.9886568068,-5.400730358,-5.400730358,-0.1087964894,0.9875524608,-5.096478059,-5.096478059,-48.922201,0.003580057072,112.6531987,-607.3468013,
434149560,-47.62300649,0.004157666743,107.4102906,-612.5897094,-0.09729670902,0.9888608078,-5.429031316,-5.429031316,-0.1103751688,0.9873729873,-5.110526175,-5.110526175,-49.24589131,0.003449097209,112.1690017,-607.8309983,
434637341,-48.012195,0.003975486198,109.0250156,-610.9749844,-0.09698828038,0.9888959221,-5.435110555,-5.435110555,-0.1084376324,0.9875932623,-5.095016059,-5.095016059,-49.92892028,0.003188261876,113.4527621,-606.5472379,
435125122,-48.2746012,0.003857180302,108.6289475,-611.3710525,-0.09678673026,0.988918869,-5.439489685,-5.439489685,-0.1103227248,0.9873789489,-5.109661657,-5.109661657,-50.18853241,0.003094378106,113.9819998,-606.0180002,
435612903,-48.703124,0.003671502263,108.7850547,-611.2149453,-0.09744092292,0.9888443897,-5.455156557,-5.455156557,-0.1098551147,0.9874321065,-5.102905099,-5.102905099,-50.84027371,0.002870690118,113.1470352,-606.8529648,
436100684,-49.19415789,0.003469701432,108.6140834,-611.3859166,-0.09626362624,0.988978428,-5.45959534,-5.45959534,-0.1098186764,0.9874362489,-5.129244339,-5.129244339,-51.38888392,0.002694981598,115.6859898,-604.3140102,
436588465,-49.49253865,0.003352533048,109.6194567,-610.3805433,-0.09642201732,0.9889603937,-5.460942815,-5.460942815,-0.1083185654,0.9876068005,-5.119126649,-5.119126649,-51.91185777,0.002537506197,116.0900317,-603.9099683,
437076246,-50.02002391,0.003154995937,111.3222066,-608.6777934,-0.09621153686,0.9889843589,-5.461454212,-5.461454212,-0.1069722532,0.9877598913,-5.124504501,-5.124504501,-52.38480046,0.00240303434,116.5294476,-603.4705524,
437564027,-50.38527737,0.003025074894,113.1394598,-606.8605402,-0.0953175635,0.9890861529,-5.470414229,-5.470414229,-0.1071317199,0.9877417569,-5.120173602,-5.120173602,-53.26590266,0.002171225179,118.6319007,-601.3680993,
438051808,-51.15095455,0.002769824628,115.1264441,-604.8735559,-0.09326276842,0.9893201657,-5.467877682,-5.467877682,-0.1084622856,0.9875904592,-5.139440926,-5.139440926,-54.41865382,0.001901372941,118.6502793,-601.3497207,
438539589,-51.27496489,0.002730560197,116.2949504,-603.7050496,-0.09426905491,0.9892055567,-5.47552432,-5.47552432,-0.1049549966,0.9879893205,-5.139933268,-5.139933268,-54.71233332,0.001838160096,119.2515118,-600.7484882,
439027370,-51.90242389,0.002540263719,118.6885149,-601.3114851,-0.09380777715,0.9892580914,-5.481980308,-5.481980308,-0.1063648499,0.9878289676,-5.162245478,-5.162245478,-55.75903194,0.001629477631,124.7110364,-595.2889636,
439515151,-52.48958667,0.002374218401,120.5423992,-599.4576008,-0.09440846924,0.9891896794,-5.507417668,-5.507417668,-0.1056841556,0.9879063847,-5.173692305,-5.173692305,-56.95597262,0.001419715648,127.4646097,-592.5353903,
440002932,-53.12663594,0.002206318482,122.2835886,-597.7164114,-0.09559514905,0.989054544,-5.52397546,-5.52397546,-0.1060568648,0.9878639948,-5.186323722,-5.186323722,-57.71637168,0.001300712805,134.4718506,-585.5281494,
440490713,-53.56235068,0.002098371921,128.829891,-591.170109,-0.09483841612,0.9891407162,-5.534038006,-5.534038006,-0.1071259115,0.9877424174,-5.183459564,-5.183459564,-59.27615364,0.00108690683,140.3159372,-579.6840628,
440978494,-54.15544696,0.001959871746,132.7227485,-587.2772515,-0.09408552694,0.9892264582,-5.540130338,-5.540130338,-0.1037970127,0.9881210458,-5.200567566,-5.200567566,-59.60626679,0.001046373326,152.2845647,-567.7154353,
441466275,-54.75575906,0.001828993016,137.1192521,-582.8807479,-0.09340481946,0.9893039863,-5.538237538,-5.538237538,-0.106555827,0.9878072484,-5.191204899,-5.191204899,-60.71838533,0.000920620695,163.0411541,-556.9588459,
441954056,-54.91034539,0.001796729633,140.736501,-579.263499,-0.09464273761,0.9891630002,-5.549942643,-5.549942643,-0.1061966861,0.9878480928,-5.220372376,-5.220372376,-60.85614308,0.0009061348755,170.3782348,-549.6217652,
442441837,-55.35817977,0.001706439956,148.1165667,-571.8834333,-0.09341895639,0.9893023761,-5.569898839,-5.569898839,-0.1043564652,0.9880574037,-5.23705114,-5.23705114,-61.92279106,0.0008014204997,-170.1467357,-530.1467357,
442929618,-55.77820976,0.00162588383,154.1623193,-565.8376807,-0.09380318414,0.9892586145,-5.577200711,-5.577200711,-0.1023689984,0.9882835124,-5.225498908,-5.225498908,-60.49973532,0.0009440896443,-159.7473797,-519.7473797,
443417399,-56.14995045,0.001557766921,163.1039369,-556.8960631,-0.09405471219,0.9892299677,-5.576179001,-5.576179001,-0.1052498215,0.9879557858,-5.246385861,-5.246385861,-59.73667258,0.00103078092,-147.6726911,-507.6726911,
443905180,-55.68584982,0.001643264635,168.3112202,-551.6887798,-0.09371989466,0.9892681006,-5.596514344,-5.596514344,-0.1038182164,0.9881186337,-5.245963286,-5.245963286,-58.44633352,0.001195868218,-140.4999215,-500.4999215,
444392961,-55.79585049,0.001622585071,176.8431439,-543.1568561,-0.09293315895,0.9893577089,-5.601277737,-5.601277737,-0.1019766942,0.98832815,-5.273723349,-5.273723349,-57.58079477,0.00132117474,-136.3584997,-496.3584997,
444880742,-55.52040533,0.001674864715,-176.6933231,-536.6933231,-0.09315046071,0.9893329576,-5.61324201,-5.61324201,-0.1055235736,0.987924649,-5.267158101,-5.267158101,-56.33383273,0.001525135266,-131.0867226,-491.0867226,
445368523,-54.79073959,0.001821641956,-172.012254,-532.012254,-0.09298819394,0.9893514402,-5.615148145,-5.615148145,-0.1024841087,0.9882704152,-5.281964753,-5.281964753,-55.07570781,0.001762846953,-125.3246061,-485.3246061,
445856304,-54.41341491,0.001902520103,-163.915626,-523.915626,-0.09383285048,0.9892552357,-5.636902736,-5.636902736,-0.103290449,0.988178675,-5.30552302,-5.30552302,-54.17300291,0.001955914447,-121.6579976,-481.6579976,
446344086,-53.49257554,0.002115296365,-157.0886864,-517.0886864,-0.0915764689,0.9895122534,-5.650673875,-5.650673875,-0.09970754995,0.9885863794,-5.283008847,-5.283008847,-53.15722759,0.002198561511,-120.4227832,-480.4227832,
446831867,-53.01349222,0.002235246322,-154.7810146,-514.7810146,-0.09360482086,0.9892812068,-5.661433209,-5.661433209,-0.1034470056,0.988160864,-5.308721257,-5.308721257,-52.51375153,0.002367622308,-117.7286057,-477.7286057,
447319648,-52.31438824,0.002422593726,-151.6730777,-511.6730777,-0.09203471821,0.9894600502,-5.678234206,-5.678234206,-0.1016581425,0.9883643972,-5.32219684,-5.32219684,-51.71653814,0.002595213509,-116.674759,-476.674759,
447807429,-51.66841808,0.00260963096,-148.2602661,-508.2602661,-0.09148462761,0.9895227162,-5.68350541,-5.68350541,-0.1017716965,0.988351476,-5.333132199,-5.333132199,-51.08833215,0.002789866309,-117.4239937,-477.4239937,
448295210,-51.02440078,0.002810476518,-147.1374875,-507.1374875,-0.09051038186,0.9896337114,-5.693086861,-5.693086861,-0.1020824181,0.9883161202,-5.342458872,-5.342458872,-50.42310751,0.003011928269,-114.80928,-474.80928,
448782991,-50.48588523,0.002990237877,-143.7495761,-503.7495761,-0.09153566209,0.9895169022,-5.693590807,-5.693590807,-0.09892333041,0.9886756395,-5.333711113,-5.333711113,-49.85368278,0.003215998672,-114.1663925,-474.1663925,
449270772,-49.97594014,0.003171049293,-140.5576306,-500.5576306,-0.0903430028,0.989652782,-5.698534264,-5.698534264,-0.1030274961,0.9882085912,-5.359319869,-5.359319869,-49.52543292,0.003339860704,-114.5352863,-474.5352863,
449758553,-49.48073967,0.003357090248,-140.2963771,-500.2963771,-0.09136408463,0.9895364489,-5.716329024,-5.716329024,-0.0991833812,0.9886460395,-5.361092251,-5.361092251,-48.93221626,0.003575931469,-113.0019637,-473.0019637,
450246334,-48.96444006,0.003562689692,-139.1135705,-499.1135705,-0.08923951562,0.9897785191,-5.711126176,-5.711126176,-0.1000065775,0.9885523461,-5.357220061,-5.357220061,-48.36219331,0.003818478368,-113.2740895,-473.2740895,
450734115,-48.4160009,0.003794896669,-137.5784202,-497.5784202,-0.09101756946,0.9895759263,-5.714270513,-5.714270513,-0.09973930136,0.9885827656,-5.351477185,-5.351477185,-47.74942242,0.004097593565,-113.5585071,-473.5585071,
451221896,-47.96446698,0.00399739119,-137.6817079,-497.6817079,-0.08898370573,0.9898076697,-5.721429114,-5.721429114,-0.09895627442,0.9886718896,-5.386462538,-5.386462538,-47.29386655,0.004318238972,-114.4894632,-474.4894632,
451709677,-47.73091208,0.004106335182,-135.82796,-495.82796,-0.09118105419,0.9895573008,-5.736722262,-5.736722262,-0.09952920844,0.9886066775,-5.41467364,-5.41467364,-47.0322863,0.004450263079,-115.5862192,-475.5862192,
452197458,-47.27626881,0.004326996657,-134.6437716,-494.6437716,-0.09048847479,0.9896362074,-5.763800272,-5.763800272,-0.09977225965,0.9885790144,-5.408593875,-5.408593875,-46.61504948,0.004669254286,-116.7871827,-476.7871827,
452685239,-46.83365732,0.004553204265,-133.6422687,-493.6422687,-0.09070235992,0.9896118385,-5.754327285,-5.754327285,-0.099779795,0.9885781568,-5.423416462,-5.423416462,-46.17749179,0.004910496555,-117.3666244,-477.3666244,
453173020,-46.42035392,0.004775098167,-134.0631008,-494.0631008,-0.08802096496,0.9899173857,-5.766365952,-5.766365952,-0.09886528915,0.9886822461,-5.447801037,-5.447801037,-45.79892523,0.005129248483,-119.2409682,-479.2409682,
453660801,-46.1192184,0.004943551693,-133.4795956,-493.4795956,-0.08975800878,0.9897194373,-5.787614804,-5.787614804,-0.09864354076,0.9887074872,-5.441879647,-5.441879647,-45.53411171,0.005288036141,-118.9305687,-478.9305687,
454148582,-45.78658844,0.00513653886,-132.5355867,-492.5355867,-0.08900236237,0.9898055437,-5.809902817,-5.809902817,-0.10103131,0.9884357268,-5.440800089,-5.440800089,-45.19876653,0.005496189186,-119.5503394,-479.5503394,
454636363,-45.4983637,0.005309844649,-132.7891825,-492.7891825,-0.09025299566,0.9896630373,-5.806294879,-5.806294879,-0.09988244518,0.9885664738,-5.484612965,-5.484612965,-44.88126049,0.005700815364,-119.95481,-479.95481,
455124144,-45.22342006,0.005480611242,-133.4475395,-493.4475395,-0.08759036979,0.9899664612,-5.812791445,-5.812791445,-0.09984730071,0.9885704737,-5.509176544,-5.509176544,-44.5876803,0.005896794389,-121.3782543,-481.3782543,
455611925,-44.97093416,0.00564226256,-132.9033781,-492.9033781,-0.0906238027,0.9896207888,-5.840206479,-5.840206479,-0.09961547984,0.9885968584,-5.495751486,-5.495751486,-44.23704571,0.006139707969,-122.0420165,-482.0420165,
456099706,-44.53015126,0.005935980112,-132.9900017,-492.9900017,-0.08762532876,0.9899624768,-5.830464112,-5.830464112,-0.09863470172,0.9887084934,-5.515248694,-5.515248694,-43.84663673,0.006421968387,-123.0780663,-483.0780663,
456587487,-44.23695114,0.006139774813,-132.7123108,-492.7123108,-0.09026634875,0.9896615159,-5.840398185,-5.840398185,-0.09808886325,0.9887706277,-5.518421991,-5.518421991,-43.64795288,0.006570559553,-123.0588653,-483.0588653,
