Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Unwrapped Phase,
3960034000,-20.36152598,0.09592320941,-501.767015,-51.42655644,0.002683318211,12933.71357,-56.95586116,0.001419733866,12578.09496,-19.48762226,0.1060764281,-498.2082921,
3972033800,-20.32319667,0.09634743703,-499.5057234,-51.27143304,0.002731670722,12971.28951,-57.34919326,0.00135687655,12616.38598,-19.39173591,0.1072539275,-499.1359799,
3984033600,-20.19586338,0.09777027368,-500.1622899,-51.04397105,0.002804151332,13013.39691,-56.81300258,0.001443277599,12658.70018,-19.7218341,0.1032543353,-502.490567,
3996033400,-19.90460824,0.101104291,-504.0840155,-50.32561814,0.00304592421,13055.53492,-54.96331014,0.001785806884,12699.94222,-20.90284159,0.0901276237,-505.0655402,
4008033200,-20.0661529,0.09924127954,-508.1609187,-49.43352154,0.003375389718,13095.42541,-53.12310599,0.002207215313,12740.15784,-21.07020849,0.08840759484,-508.0340819,
4020033000,-20.3575342,0.09596730305,-507.9484419,-48.6426031,0.003697173617,13131.5924,-51.77402579,0.002578093776,12777.6469,-20.94872223,0.08965280633,-516.1546099,
4032032800,-20.02683877,0.09969148412,-509.0777708,-48.45554697,0.00377765812,13164.64179,-51.37741606,0.002698542093,12815.14194,-21.01979523,0.0889222081,-515.569678,
4044032600,-19.71850747,0.1032938885,-509.3096483,-48.66336968,0.003688344818,13196.80058,-51.4271795,0.002683125736,12851.8825,-19.86571676,0.1015580053,-511.8302266,
4056032400,-19.25655246,0.108936239,-509.7945262,-49.12141596,0.003498881241,13232.24139,-51.9615847,0.002523020418,12888.85363,-19.49271051,0.1060143059,-506.6608343,
4068032200,-19.37350919,0.1074792286,-509.6055718,-49.56402522,0.003325054276,13272.85364,-52.42906497,0.002390819291,12927.16158,-19.45128079,0.106521178,-504.3599812,
4080032000,-19.99756734,0.100028011,-507.8695991,-49.65557857,0.003290190706,13318.60701,-52.17200521,0.002462633253,12970.43893,-19.99157627,0.1000970289,-501.1712246,
4092031800,-19.80224075,0.1023029041,-506.5434662,-49.48023741,0.003357284377,13364.16078,-50.89899292,0.002851348846,13011.79293,-20.51419286,0.09425195281,-500.6482884,
4104031600,-19.80952192,0.102217182,-511.1661954,-48.90742475,0.003586152571,13407.15263,-49.54473919,0.003332445383,13052.17026,-20.70919774,0.09215950068,-509.7725632,
4116031400,-19.9843966,0.1001798023,-512.847387,-48.45303055,0.003778752716,13445.23133,-48.6080185,0.003711923993,13089.77955,-20.87321343,0.09043558006,-514.6864083,
4128031200,-19.63046212,0.1043462616,-509.7792599,-48.47894914,0.003767493772,13479.81713,-48.18018898,0.003899335027,13125.67949,-20.44609276,0.0949938221,-516.251897,
4140031000,-19.95370784,0.100534381,-510.1047468,-48.98092641,0.003555933899,13512.29653,-48.4328194,0.003787555713,13160.50197,-20.02058661,0.09976326851,-515.6127977,
4152030800,-20.42442846,0.09523105093,-508.8466805,-49.50568483,0.003347462792,13547.85621,-49.04308763,0.003530576439,13196.93816,-19.99003436,0.1001147995,-514.2383143,
4164030600,-20.45134786,0.09493636669,-511.8056317,-50.01028802,0.003158534309,13587.50386,-49.89651276,0.003200179671,13235.19079,-20.08467077,0.09902992761,-516.201053,
4176030400,-20.72986968,0.09194042691,-517.0962021,-50.22974358,0.003079731259,13632.69575,-50.34842277,0.003037937686,13277.63127,-20.28321871,0.09679191106,-515.4290631,
4188030200,-20.20756035,0.09763869864,-516.7285095,-50.0905032,0.003129499164,13679.60479,-50.31994342,0.003047914844,13321.69819,-20.35108327,0.09603860358,-515.9895884,
4200030000,-20.16515702,0.09811652293,-516.4738818,-49.59425207,0.003313503215,13724.71509,-50.06115781,0.0031400901,13363.92068,-20.89153033,0.09024506945,-516.1807683,
4212029800,-19.94329985,0.1006549199,-513.5004993,-49.17434813,0.003477623751,13766.44774,-50.17705199,0.003098470747,13403.63195,-20.57884425,0.09355301482,-515.4398866,
4224029600,-20.2444103,0.09722534321,-515.2748235,-49.1396815,0.003491531181,13805.49481,-50.74864813,0.002901132694,13442.63659,-20.4148839,0.09533575387,-520.7255169,
4236029400,-20.30635534,0.09653442921,-515.5845704,-49.80365832,0.003234573946,13842.90633,-52.04730354,0.002498243829,13480.98445,-20.54569263,0.09391076285,-521.1136801,
4248029200,-20.1437039,0.09835915864,-516.8379198,-50.64219026,0.002936908978,13880.6372,-53.92036461,0.002013639722,13521.64888,-20.08824662,0.09898916682,-520.6694813,
4260029000,-20.02399267,0.09972415536,-518.6534971,-51.59848935,0.002630725488,13921.60556,-55.94643693,0.001594696913,13569.11215,-19.39632133,0.1071973213,-518.8610528,
4272028800,-19.70370981,0.1034700144,-516.8338497,-52.473537,0.002378609504,13966.07149,-57.40338468,0.001348437327,13624.10469,-19.23531236,0.1092029529,-515.275612,
4284028600,-19.59628431,0.1047576589,-515.8452564,-53.12988577,0.00220549314,14013.42128,-58.3326209,0.001211627035,13686.12823,-19.56840824,0.1050944032,-514.1781559,
4296028400,-20.39234737,0.09558343453,-517.1767263,-53.10883314,0.002210845241,14050.71779,-57.85216834,0.001280535383,13734.43147,-20.1896122,0.0978406637,-518.520945,
4308028200,-21.9382987,0.07999909334,-522.7824446,-53.27484754,0.002168990365,14093.67588,-56.44357374,0.001505987313,13790.96576,-20.79740181,0.09122836875,-522.5971878,
4320028000,-21.6283071,0.08290574857,-530.206657,-53.85537795,0.002028762005,14133.4026,-54.51024251,0.001881429175,13841.58539,-20.88677974,0.09029444082,-529.9300464,
4332027800,-21.45084559,0.08461701882,-541.3838003,-54.90204983,0.001798446439,14172.6066,-53.20903079,0.002185488172,13884.59768,-20.54456825,0.09392292027,-533.5566484,
4344027600,-19.56753314,0.1051049918,-540.5327001,-56.49015756,0.00149793208,14209.14578,-52.62898582,0.002336418891,13925.12947,-20.2043242,0.0976750832,-533.9783076,
4356027400,-18.47616182,0.1191768518,-537.4291862,-58.2886328,0.001217778661,14245.66093,-52.28192409,0.00243166529,13963.52174,-19.30265602,0.1083595516,-526.3645256,
4368027200,-17.95663392,0.1265226571,-528.8813907,-60.96457358,0.0008948934325,14284.06531,-52.22967025,0.002446338146,14003.43846,-18.86489184,0.1139607786,-523.8207024,
4380027000,-18.33493899,0.1211303719,-521.7834057,-64.08771962,0.0006246173148,14325.5364,-52.10142302,0.002482726325,14046.83657,-19.48498301,0.1061086648,-523.4657338,
4392026800,-19.74710428,0.1029543701,-517.9262166,-68.99937368,0.0003548389751,14386.86178,-51.79438138,0.002572059028,14091.17471,-20.97664598,0.0893650496,-519.8044379,
4404026600,-21.36625669,0.08544510057,-519.0288014,-73.87240359,0.0002024789223,14482.72179,-50.88288191,0.002856642575,14134.28743,-21.1595478,0.08750293289,-520.6710691,
4416026400,-21.59421344,0.08323180786,-526.2762805,-70.6439443,0.0002936315955,14598.65296,-50.19049822,0.003093677857,14172.71552,-21.10156479,0.08808901641,-526.2175823,
4428026200,-20.42702852,0.09520254841,-532.4153029,-64.25877865,0.0006124365026,14677.45232,-49.88569326,0.003204168428,14207.63615,-20.70510897,0.09220289374,-530.7037723,
4440026000,-19.98552456,0.1001667936,-536.835232,-60.59453338,0.0009338418461,14731.66307,-49.85208864,0.003216588966,14240.97774,-20.33131742,0.09625740047,-534.7154236,
4452025800,-18.97393096,0.1125391037,-533.3890584,-58.71257817,0.00115976792,14784.59891,-50.44927771,0.003002867119,14273.62249,-20.41371208,0.09534861658,-531.1008452,
4464025600,-18.99533338,0.1122621437,-534.2722869,-57.08414104,0.001398920221,14835.07267,-51.32581195,0.002714622237,14309.46016,-20.13594745,0.09844703199,-527.7686347,
4476025400,-19.10224313,0.1108888407,-530.142486,-56.14208533,0.001559178126,14884.85048,-52.13080117,0.002474343223,14350.78962,-19.73780848,0.1030646129,-524.7985279,
4488025200,-19.44732218,0.1065697363,-523.03498,-56.18491865,0.001551508172,14939.27943,-52.51369013,0.002367639045,14396.09862,-19.74625919,0.1029643875,-523.1722794,
4500025000,-20.22074194,0.09749063591,-525.4821069,-55.87489763,0.0016078855,14999.48664,-52.88628019,0.002268224257,14442.93869,-20.27972206,0.0968308841,-529.3136862,
