Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,
171235581,-41.5255644,0.008389223794,110.1449999,-249.8550001,-33.76197724,0.02050695309,-112.9040646,-28912.90406,-33.74984214,0.02053562348,-111.215232,-28911.21523,-46.97576396,0.004479317038,166.5421236,-193.4578764,
171723362,-41.89441962,0.008040425255,112.9710427,-247.0289573,-33.74158381,0.02055515754,164.3203627,-28995.67964,-33.73290691,0.02057570168,166.0407554,-28993.95924,-45.92397081,0.00505593474,-171.889487,-171.889487,
172211143,-42.03579411,0.00791061584,117.7774403,-242.2225597,-33.77716319,0.02047113114,81.74634112,-29078.25366,-33.76735523,0.02049425985,83.51805518,-29076.48194,-42.62495384,0.007391835751,-162.8513138,-162.8513138,
172698924,-41.44989653,0.008462626499,123.0233099,-236.9766901,-33.86267524,0.02027058293,-1.027517571,-29161.02752,-33.85646263,0.02028508672,0.7746336614,-29159.22537,-40.13590437,0.009844752028,-167.6518101,-167.6518101,
173186705,-40.41489672,0.009533561313,122.2175958,-237.7824042,-33.93500651,0.02010248165,-84.21639151,-29244.21639,-33.92830046,0.02011800803,-82.46728251,-29242.46728,-38.72676365,0.01157875375,-175.8186646,-175.8186646,
173674486,-40.18503243,0.009789226528,118.138424,-241.861576,-33.93128748,0.02011109076,-167.49018,-29327.49018,-33.91815208,0.02014152714,-165.7105696,-29325.71057,-37.96976792,0.01263314858,175.2815311,-184.7184689,
174162267,-40.08058992,0.009907646529,117.6286508,-242.3713492,-33.88737348,0.0202130256,109.9060185,-29410.09398,-33.87860036,0.02023345194,111.7407537,-29408.25925,-37.88232403,0.01276097325,165.7222518,-194.2777482,
174650048,-39.54578177,0.01053685277,114.4973838,-245.5026162,-33.90414746,0.02017402837,28.07585725,-29491.92414,-33.89870379,0.02018667591,29.89933917,-29490.10066,-38.74936111,0.01154866928,157.7267317,-202.2732683,
175137829,-39.76342728,0.01027610744,108.0214023,-251.9785977,-34.06889043,0.01979499874,-54.07014552,-29574.07015,-34.06076939,0.0198135151,-52.27533862,-29572.27534,-40.32539843,0.009632301732,159.3973912,-200.6026088,
175625610,-40.49331387,0.009447878654,105.7493418,-254.2506582,-34.341587,0.01918318213,-137.3456386,-29657.34564,-34.32904372,0.01921090453,-135.5777975,-29655.5778,-40.46041731,0.009483728984,169.7779928,-190.2220072,
176113391,-40.85942292,0.009057927791,105.8898307,-254.1101693,-34.55202323,0.01872400889,138.2868303,-29741.71317,-34.54173446,0.01874620134,140.1414743,-29739.85853,-39.24229151,0.01091152431,174.3554206,-185.6445794,
176601173,-41.13750292,0.008772529836,104.5412303,-255.4587697,-34.60001273,0.01862084407,53.79634298,-29826.20366,-34.59221661,0.01863756493,55.70349766,-29824.2965,-38.10215481,0.01244205908,171.9439672,-188.0560328,
177088954,-41.635762,0.008283462303,102.9579208,-257.0420792,-34.55143811,0.01872527026,-29.82265348,-29909.82265,-34.54603973,0.01873691184,-27.99954822,-29907.99955,-37.50518736,0.01332725268,166.6950911,-193.3049089,
177576735,-42.42318204,0.00756555683,101.333415,-258.666585,-34.51268752,0.01880899642,-112.5588584,-29992.55886,-34.50043268,0.0188355526,-110.70766,-29990.70766,-37.38139485,0.01351855453,161.7968593,-198.2031407,
178064516,-43.84600346,0.00642243662,104.3566371,-255.6433629,-34.50860452,0.01881784011,165.1316047,-30074.8684,-34.49717108,0.01884262679,167.0379419,-30072.96206,-37.38372656,0.01351492599,157.8130917,-202.1869083,
178552297,-44.54993446,0.005922475555,114.4788964,-245.5211036,-34.5430517,0.01874335864,82.80096539,-30157.19903,-34.53383783,0.01876325188,84.68931166,-30155.31069,-37.68051728,0.01306093102,153.1579838,-206.8420162,
179040078,-43.77464586,0.006475416489,125.1731153,-234.8268847,-34.58205316,0.01865938571,0.1793566688,-30239.82064,-34.57356111,0.01867763759,2.143405883,-30237.85659,-38.31408508,0.01214215426,151.8320937,-208.1679063,
179527859,-42.32413569,0.007652321633,124.4888443,-235.5111557,-34.6371256,0.01854145109,-82.89352139,-30322.89352,-34.62715815,0.01856274046,-80.9277538,-30320.92775,-38.5302543,0.01184369691,152.3969595,-207.6030405,
180015640,-42.20375283,0.007759118034,119.0613758,-240.9386242,-34.69961901,0.01840852744,-166.1122777,-30406.11228,-34.68926668,0.01843048085,-164.1798497,-30404.17985,-38.77247279,0.01151798108,151.4484072,-208.5515928,
180503421,-42.78567885,0.00725631383,119.1654687,-240.8345313,-34.72772583,0.01834905525,110.7954324,-30489.20457,-34.71352274,0.018379084,112.783721,-30487.21628,-39.44402054,0.01066102527,152.0753718,-207.9246282,
180991202,-42.30276215,0.00767117504,121.8490095,-238.1509905,-34.67685059,0.01845684523,27.71009097,-30572.28991,-34.66959709,0.0184722648,29.71675603,-30570.28324,-39.85898634,0.01016367298,159.2403349,-200.7596651,
181478983,-42.07151468,0.007878150373,115.0917043,-244.9082957,-34.66901477,0.01847350326,-55.32206457,-30655.32206,-34.65922108,0.01849434461,-53.41838046,-30653.41838,-38.63140674,0.0117065699,164.325315,-195.674685,
181966764,-43.35811548,0.006793510109,110.0484824,-249.9515176,-34.7348928,0.01833392119,-138.0639581,-30738.06396,-34.72398086,0.01835696825,-136.1226126,-30736.12261,-37.58414409,0.01320665387,159.2191892,-200.7808108,
182454545,-45.10661859,0.00555480823,115.3673679,-244.6326321,-34.8474426,0.0180978869,139.3195735,-30820.68043,-34.83251927,0.01812900782,141.2925106,-30818.70749,-37.54644895,0.01326409282,152.9003321,-207.0996679,
182942326,-45.35603911,0.005397567033,127.6148627,-232.3851373,-34.95859763,0.01786776034,56.42550142,-30903.5745,-34.9540415,0.01787713523,58.34390033,-30901.6561,-37.72867171,0.01298872179,149.4211208,-210.5788792,
183430107,-44.54169363,0.005928097236,133.7094761,-226.2905239,-35.05816427,0.01766411105,-26.97660222,-30986.9766,-35.0531992,0.01767421119,-25.06392601,-30985.06393,-37.89742384,0.01273880847,144.49759,-215.50241,
183917888,-43.97863013,0.006325115983,135.1939831,-224.8060169,-35.12551887,0.0175276647,-110.5792567,-31070.57926,-35.11780908,0.01754322954,-108.6972615,-31068.69726,-38.60389369,0.01174370993,139.7392801,-220.2607199,
184405669,-43.76935132,0.006479364825,136.9093361,-223.0906639,-35.1712219,0.01743568062,166.0280259,-31153.97197,-35.16232301,0.01745355301,167.9516404,-31152.04836,-39.6686735,0.01038882247,137.1316191,-222.8683809,
184893450,-43.29793636,0.006840741541,140.3141063,-219.6858937,-35.22447565,0.01732910836,82.86604189,-31237.13396,-35.22129925,0.01733544672,84.79453042,-31235.20547,-40.98674914,0.008926116335,138.3070948,-221.6929052,
185381231,-42.39036753,0.00759419288,140.9777129,-219.0222871,-35.29893114,0.017181198,-0.2744817974,-31320.27448,-35.29694848,0.01718512028,1.591303326,-31318.4087,-42.10781022,0.007845298797,144.8809694,-215.1190306,
185869012,-41.56396141,0.008352220079,137.6648576,-222.3351424,-35.37200633,0.01703725735,-83.53679795,-31403.5368,-35.36324351,0.01705445418,-81.64578941,-31401.64579,-42.28076822,0.007690624177,154.1546713,-205.8453287,
186356793,-41.09001475,0.008820623039,131.2987843,-228.7012157,-35.41847908,0.01694634508,-166.6277736,-31486.62777,-35.40804731,0.0169667099,-164.7333611,-31484.73336,-41.7014316,0.008221071403,159.8381092,-200.1618908,
186844574,-41.11926573,0.008790968289,122.5625091,-237.4374909,-35.4599664,0.01686559549,110.58514,-31569.41486,-35.4571716,0.0168710231,112.5094103,-31567.49059,-41.0660758,0.008844966854,161.6078861,-198.3921139,
187332355,-41.92623223,0.008011030557,111.1090783,-248.8909217,-35.51133961,0.01676613735,28.08965881,-31651.91034,-35.50993086,0.01676885683,29.96143663,-31650.03856,-40.55964125,0.009376007311,160.1681155,-199.8318845,
187820136,-44.34584236,0.006063283601,96.03796103,-263.962039,-35.55819608,0.01667593509,-54.4806482,-31734.48065,-35.54931908,0.01669298665,-52.64662161,-31732.64662,-40.6774909,0.009249653309,157.355178,-202.644822,
188307917,-52.67182801,0.002324923138,83.45803184,-276.5419682,-35.53035564,0.01672947137,-137.1366512,-31817.13665,-35.51895281,0.01675144823,-135.291977,-31815.29198,-40.82264059,0.009096366932,157.3174434,-202.6825566,
188795698,-51.5539133,0.002644261092,-157.6324258,-157.6324258,-35.48595558,0.01681520712,140.0622936,-31899.93771,-35.475362,0.01683572797,141.9595534,-31898.04045,-41.00991548,0.008902341004,153.0215659,-206.9784341,
189283479,-44.39842646,0.006026687558,-171.2623123,-171.2623123,-35.53868071,0.01671344453,57.33039094,-31982.66961,-35.53537759,0.01671980163,59.18574532,-31980.81425,-42.57636256,0.007433303617,148.2632436,-211.7367564,
189771260,-42.51228931,0.00748833965,174.7736765,-185.2263235,-35.68262321,0.01643875185,-25.46910908,-32065.46911,-35.6778492,0.01644778953,-23.64709462,-32063.64709,-45.7405493,0.005163837116,154.324463,-205.675537,
190259042,-42.33439746,0.007643286293,168.4895183,-191.5104817,-35.78552421,0.01624515238,-108.7682724,-32148.76827,-35.77824297,0.01625877613,-106.9273327,-32146.92733,-47.52716162,0.00420379877,-169.0569692,-169.0569692,
190746823,-42.0678141,0.007881507532,169.1045403,-190.8954597,-35.80042498,0.01621730748,167.5628674,-32232.43713,-35.79505915,0.01622732904,169.4093226,-32230.59068,-43.35971,0.006792263099,-145.1545828,-145.1545828,
191234604,-41.48840709,0.008425188877,169.8414443,-190.1585557,-35.80427976,0.01621011187,84.37793483,-32315.62207,-35.8067426,0.01620551622,86.20300054,-32313.797,-39.62605171,0.01043992586,-143.7905629,-143.7905629,
191722385,-40.72930876,0.009194636449,169.9697693,-190.0302307,-35.91859413,0.01599816949,1.727686223,-32398.27231,-35.91732973,0.01600049851,3.488559528,-32396.51144,-36.99908117,0.01412686977,-151.3508068,-151.3508068,
192210166,-40.1148741,0.009868617009,167.6536264,-192.3463736,-36.14028822,0.01559500754,-81.26427799,-32481.26428,-36.13754242,0.01559993824,-79.445312,-32479.44531,-35.5165276,0.01675612609,-161.8957191,-161.8957191,
192697947,-39.95090441,0.01005668344,167.7926965,-192.2073035,-36.33675955,0.01524621438,-165.1017149,-32565.10171,-36.33857212,0.01524303314,-163.2562445,-32563.25624,-34.88419178,0.01802147821,-171.3263768,-171.3263768,
193185728,-39.07982417,0.01111754232,170.0724853,-189.9275147,-36.33739752,0.01524509462,110.5514559,-32649.44854,-36.34612351,0.01522978683,112.4156775,-32647.58432,-34.61465948,0.01858947077,-178.7069502,-178.7069502,
193673509,-38.01096908,0.01257336566,167.2703348,-192.7296652,-36.17968948,0.01552442508,26.76443857,-32733.23556,-36.18533905,0.0155143308,28.56013968,-32731.43986,-34.57576774,0.01867289319,175.3380785,-184.6619215,
194161290,-37.31140127,0.01362793133,162.9778278,-197.0221722,-36.02736192,0.01579908385,-55.93584121,-32815.93584,-36.01844259,0.01581531587,-54.14822758,-32814.14823,-34.58181764,0.01865989167,170.9418265,-189.0581735,
194649071,-36.81249697,0.01443361616,157.9755167,-202.0244833,-35.98415971,0.01587786168,-137.9010254,-32897.90103,-35.98190966,0.01588197532,-136.058556,-32896.05856,-34.70732639,0.01839219997,166.196237,-193.803763,
195136852,-36.59838803,0.01479382913,152.8045079,-207.1954921,-36.0850763,0.01569445305,140.0316693,-32979.96833,-36.08466971,0.01569518773,141.884177,-32978.11582,-35.17490053,0.01742829785,163.7890979,-196.2109021,
195624633,-36.59870992,0.01479328091,148.2612958,-211.7387042,-36.25931162,0.01538276549,57.39393097,-33062.60607,-36.26742225,0.01536840821,59.20846205,-33060.79154,-35.36574621,0.01704954091,164.6697543,-195.3302457,
196112414,-36.7022375,0.01461800563,144.8871884,-215.1128116,-36.43459803,0.01507544355,-25.92701878,-33145.92702,-36.43606576,0.01507289633,-24.12063913,-33144.12064,-35.04454756,0.01769182447,165.2103951,-194.7896049,
196600195,-36.79893209,0.01445617494,142.486069,-217.513931,-36.54414822,0.01488649957,-109.5711073,-33229.57111,-36.53792662,0.01489716641,-107.718567,-33227.71857,-34.6154345,0.01858781215,163.3388642,-196.6611358,
197087976,-36.82025706,0.01442072672,140.6043847,-219.3956153,-36.59926015,0.01479234382,166.7843634,-33313.21564,-36.60004159,0.01479101306,168.630218,-33311.36978,-34.34825765,0.01916845536,160.3500296,-199.6499704,
197575757,-36.75824289,0.01452405402,138.4895459,-221.5104541,-36.63648596,0.01472908274,83.24859145,-33396.75141,-36.64376087,0.01471675149,85.06303493,-33394.93697,-34.17903805,0.01954555909,157.361193,-202.638807,
198063538,-36.65174018,0.01470323814,135.7503362,-224.2496638,-36.67728968,0.01466005218,-0.3726870969,-33480.37269,-36.67498829,0.01466393698,1.435956263,-33478.56404,-34.01524807,0.01991762708,154.2116756,-205.7883244,
198551319,-36.59932213,0.01479223827,131.8098049,-228.1901951,-36.65538127,0.01469707588,-84.0709427,-33564.07094,-36.65561852,0.01469667445,-82.23234751,-33562.23235,-33.87010281,0.02025325635,150.2500349,-209.7499651,
199039100,-36.76001403,0.01452109272,126.6918862,-233.3081138,-36.55370079,0.01487013668,-167.3668982,-33647.3669,-36.55532102,0.01486736313,-165.5247237,-33645.52472,-33.93630654,0.02009947311,144.9172645,-215.0827355,
199526881,-37.25814473,0.01371174612,121.9008168,-238.0991832,-36.41475666,0.01510992006,110.2083711,-33729.79163,-36.41986152,0.0151010423,112.0632839,-33727.93672,-34.50793645,0.01881928752,140.2867013,-219.7132987,
200014662,-37.99751633,0.01259285445,118.3782284,-241.6217716,-36.37412483,0.01518076853,28.55539264,-33811.44461,-36.37655105,0.01517652869,30.34137802,-33809.65862,-35.24683097,0.01728456489,139.4032843,-220.5967157,
200502443,-38.94595881,0.01129021103,116.5606584,-243.4393416,-36.51182375,0.01494200277,-53.24981309,-33893.24981,-36.50566314,0.01495260439,-51.36867057,-33891.36867,-35.62702884,0.01654430616,141.2213558,-218.7786442,
200990224,-39.88925315,0.01012831832,117.8722792,-242.1277208,-36.76733146,0.01450886458,-135.9250145,-33975.92501,-36.76269926,0.01451660424,-134.0688604,-33974.06886,-35.44305729,0.01689846029,142.714374,-217.285626,
201478005,-40.47468001,0.009468168963,121.0856753,-238.9143247,-36.98502415,0.01414975083,140.1793856,-34059.82061,-36.98013686,0.01415771473,142.0730465,-34057.92695,-35.02166899,0.01773848603,141.3743582,-218.6256418,
201965786,-40.81452271,0.009104872416,123.231604,-236.768396,-37.01957183,0.01409358271,55.96894168,-34144.03106,-37.01990237,0.01409304639,57.81592798,-34142.18407,-34.69749079,0.01841303848,137.2285664,-222.7714336,
202453567,-41.27534833,0.008634408339,125.4657005,-234.5342995,-36.91742223,0.01426030744,-27.51666848,-34227.51667,-36.90907312,0.01427402142,-25.71139474,-34225.71139,-34.6814501,0.01844707422,130.0281676,-229.9718324,
202941348,-41.65590671,0.008264273179,128.363209,-231.636791,-36.80838784,0.01444044604,-109.9924975,-34309.9925,-36.80879762,0.01443976479,-108.1528292,-34308.15283,-35.4574351,0.01687051129,120.2509183,-239.7490817,
203429130,-42.29499892,0.00767803441,131.8629923,-228.1370077,-36.76472831,0.01451321351,168.0731981,-34391.9268,-36.76760906,0.01450840088,169.9395466,-34390.06045,-37.69364439,0.01304120676,114.6460569,-245.3539431,
203916911,-42.69081794,0.007335996289,142.7939455,-217.2060545,-36.7866554,0.01447662185,86.03441677,-34473.96558,-36.79139359,0.01446872694,87.86204993,-34472.13795,-40.21791014,0.009752242527,126.3483221,-233.6516779,
204404692,-41.39170432,0.008519513278,152.2447853,-207.7552147,-36.90101779,0.01428726534,3.532250083,-34556.46775,-36.89484263,0.01429742636,5.377879016,-34554.62212,-39.79490468,0.01023893452,144.5479356,-215.4520644,
204892473,-39.93490904,0.01007522023,153.2370446,-206.7629554,-37.09336415,0.01397435567,-79.3207876,-34639.32079,-37.08554743,0.01398693732,-77.48312668,-34637.48313,-38.15792775,0.01236242337,150.0245799,-209.9754201,
205380254,-38.81567484,0.01146083494,150.705616,-209.294384,-37.32479331,0.01360693576,-162.8878287,-34722.88783,-37.32004086,0.01361438278,-160.9942645,-34720.99426,-37.01673493,0.01409818656,148.1699574,-211.8300426,
205868035,-38.02260923,0.0125565271,145.6122149,-214.3877851,-37.47910124,0.01336733826,112.7441751,-34807.25582,-37.47942669,0.01336683742,114.6482801,-34805.35172,-36.39534559,0.01514372521,144.1336581,-215.8663419,
206355816,-37.72450333,0.01299495661,138.5906745,-221.4093255,-37.47431941,0.01337469939,28.35171851,-34891.64828,-37.46481307,0.01338934545,30.25638647,-34889.74361,-36.11745048,0.01563606531,140.0223951,-219.9776049,
206843597,-38.10507343,0.01243787902,130.9031055,-229.0968945,-37.35211287,0.01356420536,-55.06572936,-34975.06573,-37.34180602,0.01358031047,-53.14730903,-34973.14731,-36.04957405,0.015758733,136.3518331,-223.6481669,
207331378,-39.24818925,0.01090411788,126.42897,-233.57103,-37.28122228,0.01367536371,-137.2275507,-35057.22755,-37.27310114,0.0136881559,-135.2925379,-35055.29254,-36.15794753,0.01556333349,132.487283,-227.512717,
207819159,-40.42328425,0.009524359674,129.1764254,-230.8235746,-37.33816644,0.01358600212,140.9271757,-35139.07282,-37.33905108,0.01358461848,142.8517176,-35137.14828,-36.60095535,0.01478945713,129.1118518,-230.8881482,
208306940,-40.95541268,0.008958377633,134.8311443,-225.1688557,-37.5131884,0.0133149819,58.30865367,-35221.69135,-37.50757441,0.0133235906,60.15287548,-35219.84712,-37.26257215,0.01370475868,127.9625819,-232.0374181,
208794721,-41.02056385,0.008891433962,140.8308544,-219.1691456,-37.67774064,0.01306510691,-25.33999885,-35305.34,-37.66540715,0.01308367182,-23.41939492,-35303.41939,-37.87608382,0.01277014442,129.5665378,-230.4334622,
209282502,-40.66519464,0.009262756943,146.0419028,-213.9580972,-37.74304309,0.01296724885,-109.2931667,-35389.29317,-37.73488752,0.0129794301,-107.3619915,-35387.36199,-38.14195189,0.01238518235,133.0862897,-226.9137103,
209770283,-40.08314863,0.009904728343,149.1228516,-210.8771484,-37.74127694,0.01296988583,167.0646839,-35472.93532,-37.73897703,0.01297332054,169.0127828,-35470.98722,-37.9951506,0.01259628476,136.0749378,-223.9250622,
210258064,-39.64666927,0.01041517416,150.8744359,-209.1255641,-37.71663412,0.01300673506,84.04023617,-35555.95976,-37.71726672,0.0130057878,85.92740499,-35554.0726,-37.71339372,0.01301158832,137.3688176,-222.6311824,
210745845,-39.00055838,0.01121946326,154.8670604,-205.1329396,-37.67158047,0.01307437619,1.501846641,-35638.49815,-37.66040498,0.01309120884,3.416218213,-35636.58378,-37.42467817,0.01345135676,138.1683445,-221.8316555,
211233626,-37.51131372,0.01331785598,154.4430278,-205.5569722,-37.60467058,0.01317548075,-80.63154253,-35720.63154,-37.59609548,0.01318849461,-78.67193809,-35718.67194,-37.01937164,0.01409390754,137.7024751,-222.2975249,
211721407,-36.73702771,0.0145595722,146.9270513,-213.0729487,-37.6186416,0.01315430538,-162.6786498,-35802.67865,-37.61740494,0.01315617837,-160.6912298,-35800.69123,-36.79627024,0.01446060582,135.5517581,-224.4482419,
